Date,Open Price,Close Price,High Price,Low Price,Volume,Rise,Diff of Close Price
27-Mar-12,1416.55,1412.52,1419.15,1411.95,2547069696,-1,-3.99
28-Mar-12,1412.52,1405.54,1413.65,1397.2,2811076096,-1,-6.98
29-Mar-12,1405.39,1403.28,1405.39,1391.56,2781933056,-1,-2.26
30-Mar-12,1403.31,1408.47,1410.89,1401.42,2682129408,1,5.19
2-Apr-12,1408.47,1419.04,1422.38,1404.46,2529153536,1,10.57
3-Apr-12,1418.98,1413.38,1419,1404.62,2821361408,-1,-5.66
4-Apr-12,1413.09,1398.96,1413.09,1394.09,2791510528,-1,-14.42
5-Apr-12,1398.79,1398.08,1401.6,1392.92,2422629888,-1,-0.88
9-Apr-12,1397.45,1382.2,1397.45,1378.24,2249713664,-1,-15.88
10-Apr-12,1382.18,1358.59,1383.01,1357.38,3374127872,-1,-23.61
11-Apr-12,1358.98,1368.71,1374.71,1358.98,2643195136,1,10.12
12-Apr-12,1368.77,1387.57,1388.13,1368.77,2517299456,1,18.86
13-Apr-12,1387.61,1370.26,1387.61,1369.85,2801548032,-1,-17.31
16-Apr-12,1370.27,1369.57,1379.66,1365.38,2691892992,-1,-0.69
17-Apr-12,1369.57,1390.78,1392.76,1369.57,2538191616,1,21.21
18-Apr-12,1390.78,1385.14,1390.78,1383.29,2568561408,-1,-5.64
19-Apr-12,1385.08,1376.92,1390.46,1370.3,3255023616,-1,-8.22
20-Apr-12,1376.96,1378.53,1387.4,1376.96,3091626752,1,1.61
23-Apr-12,1378.53,1366.94,1378.53,1358.79,2773441280,-1,-11.59
24-Apr-12,1366.97,1371.97,1375.57,1366.82,2817043456,1,5.03
25-Apr-12,1372.11,1390.69,1391.37,1372.11,2934680320,1,18.72
26-Apr-12,1390.64,1399.98,1402.09,1387.28,2889449472,1,9.29
27-Apr-12,1400.19,1403.36,1406.64,1397.31,2648865536,1,3.38
30-Apr-12,1403.26,1397.91,1403.26,1394,2487847168,-1,-5.45
1-May-12,1397.86,1405.82,1415.32,1395.73,2702438144,1,7.91
2-May-12,1405.5,1402.31,1405.5,1393.92,2615044096,-1,-3.51
3-May-12,1402.32,1391.57,1403.07,1388.71,2640128512,-1,-10.74
4-May-12,1391.51,1369.1,1391.51,1367.96,2702180608,-1,-22.47
7-May-12,1368.79,1369.58,1373.91,1363.94,2579226112,1,0.48
8-May-12,1369.16,1363.72,1369.16,1347.75,2961381120,-1,-5.86
9-May-12,1363.2,1354.58,1363.73,1343.13,3106173440,-1,-9.14
10-May-12,1354.58,1357.99,1365.88,1354.58,2985365504,1,3.41
11-May-12,1358.11,1353.39,1365.66,1348.89,3013364224,-1,-4.6
14-May-12,1351.93,1338.35,1351.93,1336.61,2757943808,-1,-15.04
15-May-12,1338.36,1330.66,1344.94,1328.41,2991398400,-1,-7.69
16-May-12,1330.78,1324.8,1341.78,1324.79,3135032832,-1,-5.86
17-May-12,1324.82,1304.86,1326.36,1304.86,3272380672,-1,-19.94
18-May-12,1305.05,1295.22,1312.24,1291.98,3453523456,-1,-9.64
21-May-12,1295.73,1315.99,1316.39,1295.73,2814310144,1,20.77
22-May-12,1316.09,1316.63,1328.49,1310.04,2895759872,1,0.64
23-May-12,1316.02,1318.86,1320.71,1296.53,3181024768,1,2.23
24-May-12,1318.72,1320.68,1324.14,1310.5,2964714496,1,1.82
25-May-12,1320.81,1317.82,1324.2,1314.23,2067168256,-1,-2.86
29-May-12,1318.9,1332.42,1334.93,1318.9,2482685696,1,14.6
30-May-12,1331.25,1313.32,1331.25,1310.76,2547636480,-1,-19.1
31-May-12,1313.09,1310.33,1319.74,1298.9,3186918144,-1,-2.99
1-Jun-12,1309.87,1278.04,1309.87,1277.25,3415756288,-1,-32.29
4-Jun-12,1278.29,1278.18,1282.55,1266.74,2925743872,1,0.14
5-Jun-12,1277.82,1285.5,1287.62,1274.16,2521037824,1,7.32
6-Jun-12,1285.61,1315.13,1315.13,1285.61,3067481344,1,29.63
7-Jun-12,1316.15,1314.99,1329.05,1312.68,3168669952,-1,-0.14
8-Jun-12,1314.99,1325.66,1325.81,1307.77,2575132672,1,10.67
11-Jun-12,1325.72,1308.93,1335.52,1307.73,2581347072,-1,-16.73
12-Jun-12,1309.4,1324.18,1324.31,1306.62,2564031744,1,15.25
13-Jun-12,1324.02,1314.88,1327.28,1310.51,2610095360,-1,-9.3
14-Jun-12,1314.88,1329.1,1333.68,1314.14,2696746240,1,14.22
15-Jun-12,1329.19,1342.84,1343.32,1329.19,3167400448,1,13.74
18-Jun-12,1342.42,1344.78,1348.22,1334.46,2342517504,1,1.94
19-Jun-12,1344.83,1357.98,1363.46,1344.83,2774966272,1,13.2
20-Jun-12,1358.04,1355.69,1361.57,1346.45,2723128576,-1,-2.29
21-Jun-12,1355.43,1325.51,1358.27,1324.41,3095294464,-1,-30.18
22-Jun-12,1325.92,1335.02,1337.82,1325.92,3517373184,1,9.51
25-Jun-12,1334.9,1313.72,1334.9,1309.27,2579506432,-1,-21.3
26-Jun-12,1314.09,1319.99,1324.24,1310.3,2459718656,1,6.27
27-Jun-12,1320.71,1331.85,1334.4,1320.71,2326194432,1,11.86
28-Jun-12,1331.52,1329.04,1331.52,1313.29,2901347584,-1,-2.81
29-Jun-12,1330.12,1362.16,1362.17,1330.12,3277864192,1,33.12
2-Jul-12,1362.33,1365.51,1366.35,1355.7,2388538112,1,3.35
3-Jul-12,1365.75,1374.02,1374.81,1363.53,1421065600,1,8.51
5-Jul-12,1373.72,1367.58,1373.85,1363.02,2092733056,-1,-6.44
6-Jul-12,1367.09,1354.68,1367.09,1348.03,2036946048,-1,-12.9
9-Jul-12,1354.66,1352.46,1354.87,1346.65,2067345280,-1,-2.22
10-Jul-12,1352.96,1341.47,1361.54,1336.27,2478515968,-1,-10.99
11-Jul-12,1341.4,1341.45,1345,1333.25,2444739584,-1,-0.02
12-Jul-12,1341.29,1334.76,1341.29,1325.41,2760233728,-1,-6.69
13-Jul-12,1334.81,1356.78,1357.7,1334.81,2313337856,1,22.02
16-Jul-12,1356.5,1353.64,1357.26,1348.51,2135434496,-1,-3.14
17-Jul-12,1353.68,1363.67,1365.36,1345.07,2611356160,1,10.03
18-Jul-12,1363.58,1372.78,1375.26,1358.96,2661639680,1,9.11
19-Jul-12,1373.01,1376.51,1380.39,1371.21,3032438016,1,3.73
20-Jul-12,1376.51,1362.66,1376.51,1362.19,3019690752,-1,-13.85
23-Jul-12,1362.34,1350.52,1362.34,1337.56,2663518720,-1,-12.14
24-Jul-12,1350.52,1338.31,1351.53,1329.24,2810725888,-1,-12.21
25-Jul-12,1338.35,1337.89,1343.98,1331.5,2779960832,-1,-0.42
26-Jul-12,1338.17,1360.02,1363.13,1338.17,3170288896,1,22.13
27-Jul-12,1360.05,1385.97,1389.19,1360.05,3204292352,1,25.95
30-Jul-12,1385.94,1385.3,1391.74,1381.37,2198459392,-1,-0.67
31-Jul-12,1385.27,1379.32,1387.16,1379.17,2627405056,-1,-5.98
1-Aug-12,1379.32,1375.32,1385.03,1373.35,2858612736,-1,-4
2-Aug-12,1375.13,1365,1375.13,1354.65,2814296320,-1,-10.32
3-Aug-12,1365.45,1390.99,1394.16,1365.45,2485537792,1,25.99
6-Aug-12,1391.04,1394.23,1399.63,1391.04,2183063808,1,3.24
7-Aug-12,1394.46,1401.35,1407.14,1394.46,2520875264,1,7.12
8-Aug-12,1401.23,1402.22,1404.14,1396.13,2281894144,1,0.87
9-Aug-12,1402.26,1402.8,1405.95,1398.8,2245058048,1,0.58
10-Aug-12,1402.58,1405.87,1405.98,1395.62,1998504704,1,3.07
13-Aug-12,1405.87,1404.11,1405.87,1397.32,1789627904,-1,-1.76
14-Aug-12,1404.36,1403.93,1410.03,1400.6,2103192192,-1,-0.18
15-Aug-12,1403.89,1405.53,1407.73,1401.83,2071898240,1,1.6
16-Aug-12,1405.57,1415.51,1417.44,1404.15,2455936000,1,9.98
17-Aug-12,1415.84,1418.16,1418.71,1414.67,2178864896,1,2.65
20-Aug-12,1417.85,1418.13,1418.13,1412.12,2071203840,-1,-0.03
21-Aug-12,1418.13,1413.17,1426.68,1410.86,2438501888,-1,-4.96
22-Aug-12,1413.09,1413.49,1416.12,1406.78,2215447040,1,0.32
23-Aug-12,1413.49,1402.08,1413.49,1400.5,2081928832,-1,-11.41
24-Aug-12,1401.99,1411.13,1413.46,1398.04,1965535360,1,9.05
27-Aug-12,1411.13,1410.44,1416.17,1409.11,1832939008,-1,-0.69
28-Aug-12,1410.44,1409.3,1413.63,1405.59,1910649472,-1,-1.14
29-Aug-12,1409.32,1410.49,1413.95,1406.57,1848679168,1,1.19
30-Aug-12,1410.08,1399.48,1410.08,1397.01,1813632384,-1,-11.01
31-Aug-12,1400.07,1406.58,1413.09,1398.96,2176367360,1,7.1
4-Sep-12,1406.54,1404.94,1409.31,1396.56,2244396032,-1,-1.64
5-Sep-12,1404.94,1403.44,1408.81,1401.25,2231959808,-1,-1.5
6-Sep-12,1403.74,1432.12,1432.12,1403.74,2872367872,1,28.68
7-Sep-12,1432.12,1437.92,1437.92,1431.45,2748948736,1,5.8
10-Sep-12,1437.92,1429.08,1438.74,1428.98,2424416000,-1,-8.84
11-Sep-12,1429.13,1433.56,1437.76,1429.13,2656675584,1,4.48
12-Sep-12,1433.56,1436.56,1439.15,1432.99,2537528576,1,3
13-Sep-12,1436.56,1459.99,1463.76,1435.34,3247702272,1,23.43
14-Sep-12,1460.07,1465.77,1474.51,1460.07,3599742976,1,5.78
17-Sep-12,1465.42,1461.19,1465.63,1457.55,2602903040,-1,-4.58
18-Sep-12,1461.19,1459.32,1461.47,1456.13,2448868864,-1,-1.87
19-Sep-12,1459.5,1461.05,1465.15,1457.88,2579526144,1,1.73
20-Sep-12,1461.05,1460.26,1461.23,1449.98,2531112448,-1,-0.79
21-Sep-12,1460.34,1460.15,1467.07,1459.51,3669391104,-1,-0.11
24-Sep-12,1459.76,1456.89,1460.72,1452.06,2206336256,-1,-3.26
25-Sep-12,1456.94,1441.59,1463.24,1441.59,2688997632,-1,-15.3
26-Sep-12,1441.6,1433.32,1441.6,1430.53,2585943040,-1,-8.27
27-Sep-12,1433.36,1447.15,1450.2,1433.36,2263153152,1,13.83
28-Sep-12,1447.13,1440.67,1447.13,1435.6,2598823168,-1,-6.48
1-Oct-12,1440.9,1444.49,1457.14,1440.9,2567686912,1,3.82
2-Oct-12,1444.99,1445.75,1451.52,1439.01,2413026816,1,1.26
3-Oct-12,1446.05,1450.99,1454.3,1441.99,2681101568,1,5.24
4-Oct-12,1451.08,1461.4,1463.14,1451.08,2695824896,1,10.41
5-Oct-12,1461.4,1460.93,1470.96,1456.89,2388411648,-1,-0.47
8-Oct-12,1460.93,1455.88,1460.93,1453.1,1723877760,-1,-5.05
9-Oct-12,1455.9,1441.48,1455.9,1441.18,2424861184,-1,-14.4
10-Oct-12,1441.48,1432.56,1442.52,1430.64,2387523584,-1,-8.92
11-Oct-12,1432.82,1432.84,1443.9,1432.82,2821839104,1,0.28
12-Oct-12,1432.84,1428.59,1438.43,1425.53,2503552256,-1,-4.25
15-Oct-12,1428.75,1440.13,1441.31,1427.24,2621603584,1,11.54
16-Oct-12,1440.31,1454.92,1455.51,1440.31,2681115392,1,14.79
17-Oct-12,1454.22,1460.91,1462.2,1453.35,2774791424,1,5.99
18-Oct-12,1460.94,1457.34,1464.02,1452.63,2912234496,-1,-3.57
19-Oct-12,1457.34,1433.19,1457.34,1429.85,3164576256,-1,-24.15
22-Oct-12,1433.21,1433.82,1435.46,1422.06,2451591680,1,0.63
23-Oct-12,1433.74,1413.11,1433.74,1407.56,2817011712,-1,-20.71
24-Oct-12,1413.2,1408.75,1420.04,1407.1,2629265408,-1,-4.36
25-Oct-12,1409.74,1412.97,1421.12,1405.14,2713621760,1,4.22
26-Oct-12,1412.97,1411.94,1417.09,1403.28,2611889152,-1,-1.03
31-Oct-12,1410.99,1412.16,1418.76,1405.95,2664626432,1,0.22
1-Nov-12,1412.2,1427.59,1428.35,1412.2,2901243392,1,15.43
2-Nov-12,1427.59,1414.2,1434.27,1412.91,2878274048,-1,-13.39
5-Nov-12,1414.2,1417.26,1419.9,1408.13,2113877760,1,3.06
6-Nov-12,1417.26,1428.39,1433.38,1417.26,2510130944,1,11.13
7-Nov-12,1428.27,1394.53,1428.27,1388.14,3302018048,-1,-33.86
8-Nov-12,1394.53,1377.51,1401.23,1377.51,2913768448,-1,-17.02
9-Nov-12,1377.55,1379.85,1391.39,1373.03,2664900096,1,2.34
12-Nov-12,1379.86,1380.03,1384.87,1377.19,1901482880,1,0.18
13-Nov-12,1380.03,1374.53,1388.81,1371.39,2568527872,-1,-5.5
14-Nov-12,1374.64,1355.49,1380.13,1352.5,3004890112,-1,-19.04
15-Nov-12,1355.41,1353.33,1360.62,1348.05,2829366016,-1,-2.16
16-Nov-12,1353.36,1359.88,1362.03,1343.35,3189220096,1,6.55
19-Nov-12,1359.88,1386.89,1386.89,1359.88,2566569984,1,27.01
20-Nov-12,1386.82,1387.81,1389.77,1377.04,2468820736,1,0.92
21-Nov-12,1387.79,1391.03,1391.25,1386.39,1983645184,1,3.22
23-Nov-12,1391.03,1409.15,1409.16,1391.03,1076849280,1,18.12
26-Nov-12,1409.15,1406.29,1409.15,1397.68,2219507712,-1,-2.86
27-Nov-12,1406.29,1398.94,1409.01,1398.03,2392028160,-1,-7.35
28-Nov-12,1398.77,1409.93,1410.31,1385.43,2421342208,1,10.99
29-Nov-12,1409.96,1415.95,1419.7,1409.04,2419182592,1,6.02
30-Nov-12,1415.95,1416.18,1418.86,1411.63,2801806592,1,0.23
3-Dec-12,1416.34,1409.46,1423.73,1408.46,2281195264,-1,-6.72
4-Dec-12,1409.46,1407.05,1413.14,1403.65,2469204224,-1,-2.41
5-Dec-12,1407.05,1409.28,1415.56,1398.23,3171015168,1,2.23
6-Dec-12,1409.43,1413.94,1413.95,1405.93,2425363968,1,4.66
7-Dec-12,1413.95,1418.07,1420.34,1410.9,2273362432,1,4.13
10-Dec-12,1418.07,1418.55,1421.64,1415.64,2167821568,1,0.48
11-Dec-12,1418.55,1427.84,1434.27,1418.55,2808635904,1,9.29
12-Dec-12,1427.84,1428.48,1438.59,1426.76,2726354432,1,0.64
13-Dec-12,1428.48,1419.45,1431.36,1416,2409715456,-1,-9.03
14-Dec-12,1419.45,1413.58,1419.45,1411.88,2298406912,-1,-5.87
17-Dec-12,1413.54,1430.36,1430.67,1413.54,2534176768,1,16.78
18-Dec-12,1430.47,1446.79,1448,1430.47,3155838464,1,16.43
19-Dec-12,1446.79,1435.81,1447.75,1435.8,2694482688,-1,-10.98
20-Dec-12,1435.81,1443.69,1443.7,1432.82,2534014720,1,7.88
21-Dec-12,1443.67,1430.15,1443.67,1422.58,3893680896,-1,-13.54
24-Dec-12,1430.15,1426.66,1430.15,1424.66,883946816,-1,-3.49
26-Dec-12,1426.66,1419.83,1429.42,1416.43,1601730048,-1,-6.83
27-Dec-12,1419.83,1418.1,1422.8,1401.8,2048989952,-1,-1.73
28-Dec-12,1418.1,1402.43,1418.1,1401.58,1691097088,-1,-15.67
31-Dec-12,1402.43,1426.19,1426.74,1398.11,2355100672,1,23.76
2-Jan-13,1426.19,1462.42,1462.43,1426.19,3047091200,1,36.23
3-Jan-13,1462.42,1459.37,1465.47,1455.53,2757592320,-1,-3.05
4-Jan-13,1459.37,1466.47,1467.94,1458.99,2364151808,1,7.1
7-Jan-13,1466.47,1461.89,1466.47,1456.62,2299511296,-1,-4.58
8-Jan-13,1461.89,1457.15,1461.89,1451.64,2534517504,-1,-4.74
9-Jan-13,1457.15,1461.02,1464.73,1457.15,2513124608,1,3.87
10-Jan-13,1461.02,1472.12,1472.3,1461.02,2642916608,1,11.1
11-Jan-13,1472.12,1472.05,1472.75,1467.58,2328726784,-1,-0.07
14-Jan-13,1472.05,1470.68,1472.05,1465.69,2211488512,-1,-1.37
15-Jan-13,1470.67,1472.34,1473.31,1463.76,2352399616,1,1.66
16-Jan-13,1472.33,1472.63,1473.96,1467.6,2380557312,1,0.29
17-Jan-13,1472.63,1480.94,1485.16,1472.63,2900223488,1,8.31
18-Jan-13,1480.95,1485.98,1485.98,1475.81,3075044352,1,5.04
22-Jan-13,1485.98,1492.56,1492.56,1481.16,2602278400,1,6.58
23-Jan-13,1492.56,1494.81,1496.13,1489.9,2551816192,1,2.25
24-Jan-13,1494.81,1494.82,1502.27,1489.46,2708512256,1,0.01
25-Jan-13,1494.82,1502.96,1503.26,1494.82,2604334336,1,8.14
28-Jan-13,1502.96,1500.18,1503.23,1496.33,2483448064,-1,-2.78
29-Jan-13,1500.18,1507.84,1509.35,1498.09,3078575872,1,7.66
30-Jan-13,1507.84,1501.96,1509.94,1500.11,2638528512,-1,-5.88
31-Jan-13,1501.96,1498.11,1504.19,1496.76,2794149376,-1,-3.85
1-Feb-13,1498.11,1513.17,1514.41,1498.11,2769569280,1,15.06
4-Feb-13,1513.17,1495.71,1513.17,1495.02,2497009408,-1,-17.46
5-Feb-13,1495.71,1511.29,1514.96,1495.71,2778005248,1,15.58
6-Feb-13,1511.29,1512.12,1512.53,1504.71,2654409216,1,0.83
7-Feb-13,1512.12,1509.39,1512.9,1498.49,2659883008,-1,-2.73
8-Feb-13,1509.39,1517.93,1518.31,1509.39,2177459200,1,8.54
11-Feb-13,1517.93,1517.01,1518.31,1513.61,1916249088,-1,-0.92
12-Feb-13,1517.01,1519.43,1522.29,1515.61,2390769152,1,2.42
13-Feb-13,1519.43,1520.33,1524.69,1515.93,2424434176,1,0.9
14-Feb-13,1520.33,1521.38,1523.14,1514.02,2767451392,1,1.05
15-Feb-13,1521.38,1519.79,1524.24,1514.14,2795484416,-1,-1.59
19-Feb-13,1519.79,1530.94,1530.94,1519.79,2605791232,1,11.15
20-Feb-13,1530.94,1511.95,1530.94,1511.41,2777031168,-1,-18.99
21-Feb-13,1511.95,1502.42,1511.95,1497.29,2897103872,-1,-9.53
22-Feb-13,1502.42,1515.6,1515.64,1502.42,2389545472,1,13.18
25-Feb-13,1515.6,1487.85,1525.84,1487.85,2818686464,-1,-27.75
26-Feb-13,1487.85,1496.94,1498.99,1485.01,2779543808,1,9.09
27-Feb-13,1496.94,1515.99,1520.08,1494.88,2350627840,1,19.05
28-Feb-13,1515.99,1514.68,1525.34,1514.46,2583326464,-1,-1.31
1-Mar-13,1514.68,1518.2,1519.99,1501.48,2460533248,1,3.52
4-Mar-13,1518.2,1525.2,1525.27,1512.29,2210966016,1,7
5-Mar-13,1525.2,1539.79,1543.47,1525.2,2433201920,1,14.59
6-Mar-13,1539.79,1541.46,1545.25,1538.11,2440709120,1,1.67
7-Mar-13,1541.46,1544.26,1545.78,1541.46,2269886720,1,2.8
8-Mar-13,1544.26,1551.18,1552.48,1542.94,2391305728,1,6.92
11-Mar-13,1551.15,1556.22,1556.27,1547.36,2152889344,1,5.04
12-Mar-13,1556.22,1552.48,1556.77,1548.24,2257275904,-1,-3.74
13-Mar-13,1552.48,1554.52,1556.39,1548.25,1963053184,1,2.04
14-Mar-13,1554.52,1563.23,1563.32,1554.52,2248894976,1,8.71
15-Mar-13,1563.21,1560.7,1563.62,1555.74,3631645184,-1,-2.53
18-Mar-13,1560.7,1552.1,1560.7,1545.13,2208194048,-1,-8.6
19-Mar-13,1552.1,1548.34,1557.25,1538.57,2656339456,-1,-3.76
20-Mar-13,1548.34,1558.71,1561.56,1548.34,2325885696,1,10.37
21-Mar-13,1558.71,1545.8,1558.71,1543.55,2402292224,-1,-12.91
22-Mar-13,1545.9,1556.89,1557.74,1545.9,2171814144,1,11.09
25-Mar-13,1556.89,1551.69,1564.91,1546.22,2363089664,-1,-5.2
26-Mar-13,1551.69,1563.77,1563.95,1551.69,2025087360,1,12.08
27-Mar-13,1563.75,1562.85,1564.07,1551.9,1991147264,-1,-0.92
28-Mar-13,1562.86,1569.19,1570.28,1561.08,2335138816,1,6.34
1-Apr-13,1569.18,1562.17,1570.57,1558.47,1894537088,-1,-7.02
2-Apr-13,1562.17,1570.25,1573.66,1562.17,2228523520,1,8.08
3-Apr-13,1570.25,1553.69,1571.47,1549.8,2718304768,-1,-16.56
4-Apr-13,1553.69,1559.98,1562.6,1552.52,2292545024,1,6.29
5-Apr-13,1559.98,1553.28,1559.98,1539.5,2490326272,-1,-6.7
8-Apr-13,1553.26,1563.07,1563.07,1548.63,1997336704,1,9.79
9-Apr-13,1563.11,1568.61,1573.89,1560.92,2262605312,1,5.54
10-Apr-13,1568.61,1587.73,1589.07,1568.61,2356268288,1,19.12
11-Apr-13,1587.73,1593.37,1597.35,1586.17,2508482560,1,5.64
12-Apr-13,1593.3,1588.85,1593.3,1579.97,2189404928,-1,-4.52
15-Apr-13,1588.84,1552.36,1588.84,1552.28,3177816064,-1,-36.49
16-Apr-13,1552.36,1574.57,1575.35,1552.36,2518243072,1,22.21
17-Apr-13,1574.57,1552.01,1574.57,1543.69,3065464320,-1,-22.56
18-Apr-13,1552.03,1541.61,1554.38,1536.03,2738673920,-1,-10.4
19-Apr-13,1541.61,1555.25,1555.89,1539.4,2759939584,1,13.64
22-Apr-13,1555.25,1562.5,1565.55,1548.19,2198682368,1,7.25
23-Apr-13,1562.5,1578.78,1579.58,1562.5,2590714624,1,16.28
24-Apr-13,1578.78,1578.79,1583,1575.8,2711995904,1,0.01
25-Apr-13,1578.93,1585.16,1592.64,1578.93,2905171712,1,6.37
26-Apr-13,1585.16,1582.24,1585.78,1577.56,2409670912,-1,-2.92
29-Apr-13,1582.34,1593.61,1596.65,1582.34,2058840320,1,11.37
30-Apr-13,1593.58,1597.57,1597.57,1586.5,2644747264,1,3.96
1-May-13,1597.55,1582.7,1597.55,1581.28,2432679680,-1,-14.87
2-May-13,1582.77,1597.59,1598.6,1582.77,2233604608,1,14.89
3-May-13,1597.6,1614.42,1618.46,1597.6,2408386304,1,16.83
6-May-13,1614.4,1617.5,1619.77,1614.21,2157986048,1,3.08
7-May-13,1617.55,1625.96,1626.03,1616.64,2301795328,1,8.46
8-May-13,1625.95,1632.69,1632.78,1622.7,2352571904,1,6.73
9-May-13,1632.69,1626.67,1635.01,1623.09,2376016384,-1,-6.02
10-May-13,1626.69,1633.7,1633.7,1623.71,2113801728,1,7.03
13-May-13,1632.1,1633.77,1636,1626.74,1994097152,1,0.07
14-May-13,1633.75,1650.34,1651.1,1633.75,2381521152,1,16.57
15-May-13,1649.13,1658.78,1661.49,1646.68,2426122240,1,8.44
16-May-13,1658.07,1650.47,1660.51,1648.6,2628972800,-1,-8.31
17-May-13,1652.45,1667.47,1667.47,1652.45,2471076352,1,17
20-May-13,1665.71,1666.29,1672.84,1663.52,2091839872,-1,-1.18
21-May-13,1666.2,1669.16,1674.93,1662.67,2304099328,1,2.87
22-May-13,1669.39,1655.35,1687.18,1648.86,3025117696,-1,-13.81
23-May-13,1651.62,1650.51,1655.5,1636.42,2694768896,-1,-4.84
24-May-13,1646.67,1649.6,1649.78,1636.88,1910777472,-1,-0.91
28-May-13,1652.63,1660.06,1674.21,1652.63,2309734144,1,10.46
29-May-13,1656.57,1648.36,1656.57,1640.05,2270627072,-1,-11.7
30-May-13,1649.14,1654.41,1661.91,1648.61,2320693248,1,6.05
31-May-13,1652.13,1630.74,1658.99,1630.74,2830406912,-1,-23.67
3-Jun-13,1631.71,1640.42,1640.42,1622.72,2650504192,1,9.68
4-Jun-13,1640.73,1631.38,1646.53,1623.62,2524012032,-1,-9.04
5-Jun-13,1629.05,1608.9,1629.31,1607.09,2569944576,-1,-22.48
6-Jun-13,1609.29,1622.56,1622.56,1598.23,2460106752,1,13.66
7-Jun-13,1625.27,1643.38,1644.4,1625.27,2397707264,1,20.82
10-Jun-13,1644.67,1642.81,1648.69,1639.26,2096363008,-1,-0.57
11-Jun-13,1638.64,1626.13,1640.13,1622.92,2373998336,-1,-16.68
12-Jun-13,1629.94,1612.52,1637.71,1610.92,2149732864,-1,-13.61
13-Jun-13,1612.15,1636.36,1639.25,1608.07,2244351744,1,23.84
14-Jun-13,1635.52,1626.73,1640.8,1623.96,1930131456,-1,-9.63
17-Jun-13,1630.64,1639.04,1646.5,1630.34,2203609088,1,12.31
18-Jun-13,1639.77,1651.81,1654.19,1639.77,2165167616,1,12.77
19-Jun-13,1651.83,1628.93,1652.45,1628.91,2458288640,-1,-22.88
20-Jun-13,1624.62,1588.19,1624.62,1584.32,3205024256,-1,-40.74
21-Jun-13,1588.62,1592.43,1599.19,1577.7,4120267776,1,4.24
24-Jun-13,1588.77,1573.09,1588.77,1560.33,3195124480,-1,-19.34
25-Jun-13,1577.52,1588.03,1593.79,1577.09,2633107968,1,14.94
26-Jun-13,1592.27,1603.26,1606.83,1592.27,2375179776,1,15.23
27-Jun-13,1606.44,1613.2,1620.07,1606.44,2211997184,1,9.94
28-Jun-13,1611.12,1606.28,1615.94,1601.06,3186947328,-1,-6.92
1-Jul-13,1609.78,1614.96,1626.61,1609.78,2069807744,1,8.68
2-Jul-13,1614.29,1614.08,1624.26,1606.77,2269921280,-1,-0.88
3-Jul-13,1611.48,1615.41,1618.97,1604.57,1202064256,1,1.33
5-Jul-13,1618.65,1631.89,1632.07,1614.71,1593730176,1,16.48
8-Jul-13,1634.2,1640.46,1644.68,1634.2,2604007424,1,8.57
9-Jul-13,1642.89,1652.32,1654.18,1642.89,2218886656,1,11.86
10-Jul-13,1651.56,1652.62,1657.92,1647.66,2137667328,1,0.3
11-Jul-13,1657.41,1675.02,1676.63,1657.41,2315341568,1,22.4
12-Jul-13,1675.26,1680.19,1680.19,1672.33,2391796736,1,5.17
15-Jul-13,1679.59,1682.5,1684.51,1677.89,1776131456,1,2.31
16-Jul-13,1682.7,1676.26,1683.73,1671.84,2089150208,-1,-6.24
17-Jul-13,1677.91,1680.91,1684.75,1677.91,2204255744,1,4.65
18-Jul-13,1681.05,1689.37,1693.12,1681.05,2407139840,1,8.46
19-Jul-13,1686.15,1692.09,1692.09,1684.08,2567617024,1,2.72
22-Jul-13,1694.41,1695.53,1697.61,1690.67,1901499392,1,3.44
23-Jul-13,1696.63,1692.39,1698.78,1691.13,2058774528,-1,-3.14
24-Jul-13,1696.06,1685.94,1698.38,1682.57,2315623168,-1,-6.45
25-Jul-13,1685.21,1690.25,1690.94,1680.07,2330709248,1,4.31
26-Jul-13,1687.31,1691.65,1691.85,1676.03,2005134720,1,1.4
29-Jul-13,1690.32,1685.33,1690.92,1681.86,1823464192,-1,-6.32
30-Jul-13,1687.92,1685.96,1693.19,1682.42,2147735552,1,0.63
31-Jul-13,1687.76,1685.73,1698.43,1684.94,2507661312,-1,-0.23
1-Aug-13,1689.42,1706.87,1707.85,1689.42,2299358464,1,21.14
2-Aug-13,1706.1,1709.67,1709.67,1700.68,2059922688,1,2.8
5-Aug-13,1708.01,1707.14,1709.24,1703.55,1586270592,-1,-2.53
6-Aug-13,1705.79,1697.37,1705.79,1693.29,1927599872,-1,-9.77
7-Aug-13,1695.3,1690.91,1695.3,1684.91,1893250432,-1,-6.46
8-Aug-13,1693.35,1697.48,1700.18,1688.38,1955683456,1,6.57
9-Aug-13,1696.1,1691.42,1699.42,1686.02,1830041728,-1,-6.06
12-Aug-13,1688.37,1689.47,1691.49,1683.35,1646061824,-1,-1.95
13-Aug-13,1690.65,1694.16,1696.81,1682.62,1790135168,1,4.69
14-Aug-13,1693.88,1685.39,1695.52,1684.83,1796109824,-1,-8.77
15-Aug-13,1679.61,1661.32,1679.61,1658.59,2187258624,-1,-24.07
16-Aug-13,1661.22,1655.83,1663.6,1652.61,2076508288,-1,-5.49
19-Aug-13,1655.25,1646.06,1659.18,1645.84,1757014144,-1,-9.77
20-Aug-13,1646.81,1652.35,1658.92,1646.08,1872287360,1,6.29
